id,latitude,longitude,cluster
822,39.743578,-105.002086,downtown
823,39.773679,-104.893711,central_park
824,39.69709,-104.975852,wash_park
825,39.700953,-104.975356,wash_park
826,39.741033,-104.98243,downtown
827,39.734391,-104.982442,downtown
828,39.741033,-104.938244,city_park
829,39.737051,-104.96673,downtown
830,39.770577,-104.889847,central_park
831,39.777483,-104.911216,central_park
832,39.775995,-104.889636,central_park
833,39.772532,-104.866082,central_park
834,39.706082,-104.987975,wash_park
835,39.741006,-104.959438,city_park
836,39.734469,-104.949948,city_park
837,39.782539,-104.877022,central_park
838,39.74804,-104.994785,downtown
839,39.772172,-104.884253,central_park
840,39.703245,-104.98933,wash_park
841,39.743162,-104.964697,city_park
842,39.732354,-104.992105,downtown
843,39.749877,-104.945781,city_park
844,39.698119,-104.956574,wash_park
845,39.846961,-104.672687,airport
846,39.86047,-104.672054,airport
847,39.700014,-104.968447,wash_park
848,39.772157,-104.884841,central_park
849,39.777008,-104.867486,central_park
850,39.735741,-104.996013,downtown
851,39.770308,-104.867702,central_park
852,39.724205,-104.971578,downtown
853,39.732409,-104.984088,downtown
854,39.857552,-104.656268,airport
855,39.716382,-104.969907,wash_park
856,39.74145,-104.972388,downtown
857,39.733021,-105.01114,downtown
858,39.767797,-104.882003,central_park
859,39.727179,-104.977268,downtown
860,39.731202,-104.967476,downtown
861,39.741657,-105.010155,downtown
862,39.744747,-104.990595,downtown
863,39.76247,-104.954075,city_park
864,39.745576,-104.971625,city_park
865,39.726252,-104.980672,downtown
866,39.776436,-104.882139,central_park
867,39.696674,-104.976303,wash_park
868,39.770336,-104.878947,central_park
869,39.750159,-104.982606,downtown
870,39.842546,-104.686746,airport
871,39.864557,-104.688065,airport
872,39.727338,-104.991894,downtown
873,39.704054,-104.966143,wash_park
874,39.783717,-104.888941,central_park
875,39.725774,-104.990258,downtown
876,39.777152,-104.959935,city_park
877,39.785913,-104.867426,central_park
878,39.846047,-104.660088,airport
879,39.721456,-104.975811,wash_park
880,39.746307,-104.986447,downtown
881,39.75559,-104.982446,downtown
882,39.739851,-104.965228,city_park
883,39.746763,-104.959751,city_park
884,39.741988,-104.961446,city_park
885,39.732477,-104.990874,downtown
886,39.695304,-104.972708,wash_park
887,39.863757,-104.689342,airport
888,39.734072,-105.008717,downtown
889,39.708968,-104.968187,wash_park
890,39.734883,-104.950252,city_park
891,39.738343,-105.009988,downtown
892,39.735135,-105.008311,downtown
893,39.750841,-104.994548,downtown
894,39.703896,-104.977131,wash_park
895,39.740737,-104.999614,downtown
896,39.772828,-104.887903,central_park
897,39.7045,-104.965682,wash_park
898,39.701451,-104.972226,wash_park
899,39.740492,-104.944127,city_park
900,39.850928,-104.666895,airport
901,39.724878,-104.998909,downtown
902,39.736203,-104.9905,downtown
903,39.772887,-104.87145,central_park
904,39.761588,-104.932532,city_park
905,39.751562,-104.893667,central_park
906,39.697294,-104.964869,wash_park
907,39.746523,-104.964381,city_park
908,39.730966,-104.980143,downtown
909,39.780258,-104.865425,central_park
910,39.776123,-104.88629,central_park
911,39.744108,-104.93231,city_park
912,39.738005,-104.990797,downtown
913,39.731363,-104.994286,downtown
914,39.843058,-104.670091,airport
915,39.748934,-104.962834,city_park
916,39.772994,-104.89398,central_park
917,39.733049,-104.985618,downtown
918,39.750128,-105.011086,downtown
919,39.787134,-104.884839,central_park
920,39.704332,-104.975565,wash_park
921,39.748865,-104.941072,city_park
922,39.754968,-104.990662,downtown
923,39.757977,-105.002454,downtown
924,39.745066,-104.966037,city_park
925,39.77636,-104.882265,central_park
926,39.740878,-104.994583,downtown
927,39.832416,-104.661397,airport
928,39.7386,-104.979886,downtown
929,39.700032,-104.988636,wash_park
930,39.738658,-104.985617,downtown
931,39.741679,-105.005928,downtown
932,39.74494,-104.978756,downtown
933,39.722802,-104.961943,city_park
934,39.736389,-104.981508,downtown
935,39.747548,-104.975026,downtown
936,39.70406,-104.973253,wash_park
937,39.702946,-104.965366,wash_park
938,39.731799,-104.97896,downtown
939,39.854148,-104.637081,airport
940,39.730149,-104.982858,downtown
941,39.70501,-104.956638,wash_park
942,39.70599,-104.968567,wash_park
943,39.710261,-104.970694,wash_park
944,39.695199,-104.957824,wash_park
945,39.849373,-104.678293,airport
946,39.708617,-104.969402,wash_park
947,39.767577,-104.882807,central_park
948,39.776792,-104.894459,central_park
949,39.733316,-104.988534,downtown
950,39.860464,-104.68453,airport
951,39.73669,-104.99705,downtown
952,39.742317,-104.981325,downtown
953,39.786067,-104.881398,central_park
954,39.736318,-104.978427,downtown
955,39.863614,-104.670066,airport
956,39.74569,-104.966607,downtown
957,39.735739,-104.970817,city_park
958,39.722413,-104.971393,wash_park
959,39.736933,-104.958815,city_park
960,39.762585,-104.885179,central_park
961,39.736251,-104.98264,downtown
962,39.77312,-104.889103,central_park
963,39.755726,-104.888765,central_park
964,39.777032,-104.885897,central_park
965,39.854192,-104.651729,airport
966,39.803992,-104.871151,central_park
967,39.749383,-105.00792,downtown
968,39.758271,-104.974632,city_park
969,39.72406,-105.002238,downtown
970,39.858151,-104.675177,airport
971,39.717185,-104.975,wash_park
972,39.867356,-104.640662,airport
973,39.763912,-104.884496,central_park
974,39.754138,-104.950309,city_park
975,39.738835,-104.990373,downtown
976,39.774088,-104.878947,central_park
977,39.721829,-104.981304,wash_park
978,39.752366,-104.988111,downtown
979,39.775452,-104.90796,central_park
980,39.781877,-104.887847,central_park
981,39.768843,-104.881622,central_park
982,39.743032,-104.984988,downtown
983,39.779111,-104.914477,central_park
984,39.868169,-104.645623,airport
985,39.871958,-104.682824,airport
986,39.733935,-104.994251,downtown
987,39.737233,-104.996102,downtown
988,39.728121,-104.979249,wash_park
989,39.773897,-104.956117,city_park
990,39.721171,-105.00652,downtown
991,39.774848,-104.869763,central_park
992,39.782991,-104.869656,central_park
993,39.745226,-104.991104,downtown
994,39.785833,-104.875025,central_park
995,39.864335,-104.682231,airport
996,39.739211,-104.985804,downtown
997,39.739594,-104.989918,downtown
998,39.74512,-104.986456,city_park
999,39.762753,-104.884491,central_park
1000,39.757184,-104.94684,city_park
1001,39.763614,-104.899865,central_park
1002,39.756498,-104.979934,downtown
1003,39.728899,-104.963472,downtown
1004,39.743869,-104.980093,downtown
1005,39.684554,-104.977471,wash_park
1006,39.727746,-104.999519,downtown
1007,39.771444,-104.949451,city_park
1008,39.743699,-104.99478,downtown
1009,39.74099,-104.982812,downtown
1010,39.853272,-104.692819,airport
1011,39.737751,-104.981635,downtown
1012,39.721973,-105.00031,downtown
1013,39.732424,-104.980575,downtown
1014,39.73209,-105.004129,downtown
1015,39.745241,-104.989117,downtown
1016,39.755971,-104.978915,downtown
1017,39.729934,-104.981947,downtown
1018,39.866635,-104.66555,airport
1019,39.746423,-104.997894,downtown
1020,39.747067,-104.941624,city_park
1021,39.738785,-104.986049,downtown
1022,39.702902,-104.974412,wash_park
1023,39.713524,-104.998511,downtown
1024,39.838006,-104.681302,airport
1025,39.694199,-104.962729,wash_park
1026,39.752098,-104.881095,central_park
1027,39.766988,-104.942668,city_park
1028,39.683521,-104.97034,wash_park
1029,39.69888,-104.984998,wash_park
1030,39.739478,-104.997686,downtown
1031,39.790403,-104.888796,central_park
1032,39.712769,-104.973729,downtown
1033,39.762046,-104.955289,city_park
1034,39.703911,-104.943649,wash_park
1035,39.781546,-104.880139,central_park
1036,39.744299,-104.946434,city_park
1037,39.760307,-104.970056,city_park
1038,39.845774,-104.675469,airport
1039,39.755948,-104.94218,city_park
1040,39.72614,-104.980109,wash_park
1041,39.862712,-104.66786,airport
1042,39.742278,-104.944741,city_park
1043,39.734353,-104.953513,city_park
1044,39.738314,-104.983697,downtown
1045,39.855125,-104.676866,airport
1046,39.768891,-104.877295,central_park
1047,39.723739,-104.982209,wash_park
1048,39.742691,-104.999597,downtown
1049,39.723786,-104.989325,downtown
1050,39.742851,-104.99503,downtown
1051,39.754986,-104.87715,central_park
1052,39.726722,-104.981668,downtown
1053,39.743677,-104.968588,downtown
1054,39.706198,-104.99407,wash_park
1055,39.699143,-104.970676,wash_park
1056,39.733805,-104.990577,downtown
1057,39.77426,-104.887,central_park
1058,39.748681,-105.010123,downtown
1059,39.717665,-104.983047,downtown
1060,39.702205,-104.947903,wash_park
1061,39.744609,-104.95964,city_park
1062,39.729858,-104.978726,downtown
1063,39.748331,-105.001898,downtown
1064,39.750166,-104.968516,downtown
1065,39.701929,-104.979114,wash_park
1066,39.754781,-104.941645,city_park
1067,39.7815,-104.898548,central_park
1068,39.854872,-104.661471,airport
1069,39.742433,-105.010429,downtown
1070,39.751464,-104.999444,downtown
1071,39.863716,-104.673213,airport
1072,39.69608,-104.940537,wash_park
1073,39.847473,-104.668327,airport
1074,39.739059,-104.976845,downtown
1075,39.860629,-104.684481,airport
1076,39.724502,-104.991578,downtown
1077,39.69484,-104.95769,wash_park
1078,39.854665,-104.668224,airport
1079,39.753468,-104.991554,downtown
1080,39.771397,-104.866136,central_park
1081,39.77078,-104.878479,central_park
1082,39.719617,-104.982797,wash_park
1083,39.69311,-104.980371,wash_park
1084,39.85348,-104.690932,airport
1085,39.771884,-104.872525,central_park
1086,39.763307,-104.950855,city_park
1087,39.862036,-104.655736,airport
1088,39.722083,-104.994842,downtown
1089,39.766891,-104.897592,central_park
1090,39.716028,-104.990669,wash_park
1091,39.743479,-104.986686,downtown
1092,39.745281,-105.009307,downtown
1093,39.735335,-105.000111,downtown
1094,39.729056,-104.974664,downtown
1095,39.741327,-105.000759,downtown
1096,39.733866,-104.967767,downtown
1097,39.75684,-104.966822,city_park
1098,39.79142,-104.874104,central_park
1099,39.754599,-104.963703,city_park
1100,39.757704,-104.982453,downtown
1101,39.742352,-104.978584,downtown
1102,39.865311,-104.681048,airport
1103,39.735481,-105.010666,downtown
1104,39.743759,-104.96049,city_park
1105,39.864091,-104.673416,airport
1106,39.713323,-104.952204,wash_park
1107,39.748366,-104.960133,city_park
1108,39.849307,-104.682772,airport
1109,39.770439,-104.882773,central_park
1110,39.738024,-104.988854,downtown
1111,39.742448,-104.99706,downtown
1112,39.850808,-104.680186,airport
1113,39.853164,-104.668471,airport
1114,39.742869,-104.958836,city_park
1115,39.702527,-104.960504,wash_park
1116,39.697534,-104.976202,wash_park
1117,39.781658,-104.885313,central_park
1118,39.768405,-104.879002,central_park
1119,39.781351,-104.890996,central_park
1120,39.738442,-104.996599,downtown
1121,39.699856,-104.9739,wash_park
1122,39.746385,-104.957686,city_park
1123,39.77205,-104.870165,central_park
1124,39.75392,-104.990891,downtown
1125,39.871282,-104.671429,airport
1126,39.738809,-104.944676,city_park
1127,39.756814,-104.939824,city_park
1128,39.851452,-104.656937,airport
1129,39.854392,-104.657459,airport
1130,39.741485,-104.99524,downtown
1131,39.708634,-104.96602,wash_park
1132,39.741317,-104.982702,downtown
1133,39.732559,-104.991467,downtown
1134,39.704203,-104.966734,wash_park
1135,39.75411,-104.928069,city_park
1136,39.754122,-104.989992,downtown
1137,39.780089,-104.900347,central_park
1138,39.749306,-104.982595,downtown
1139,39.711183,-104.964517,wash_park
1140,39.747557,-104.991015,downtown
1141,39.753018,-104.950636,city_park
1142,39.734665,-104.969414,downtown
1143,39.738879,-104.995648,downtown
1144,39.723741,-104.96333,wash_park
1145,39.860605,-104.663791,airport
1146,39.733194,-104.972068,city_park
1147,39.741723,-104.9973,downtown
1148,39.755743,-104.957242,city_park
1149,39.758605,-104.972361,city_park
1150,39.857523,-104.679325,airport
1151,39.878393,-104.663371,airport
1152,39.72765,-104.982224,downtown
1153,39.70225,-104.976834,wash_park
1154,39.746475,-104.952748,city_park
1155,39.870325,-104.701152,airport
1156,39.743496,-104.993117,downtown
1157,39.755466,-104.952338,city_park
1158,39.734961,-105.007633,downtown
1159,39.693565,-104.977172,wash_park
1160,39.768114,-104.894551,central_park
1161,39.746633,-104.960112,city_park
1162,39.856182,-104.662647,airport
1163,39.841773,-104.658519,airport
1164,39.85944,-104.674008,airport
1165,39.866831,-104.654249,airport
1166,39.77519,-104.888463,central_park
1167,39.749516,-104.923251,city_park
1168,39.74165,-104.973322,downtown
1169,39.749043,-104.941756,city_park
1170,39.686331,-104.962424,wash_park
1171,39.756615,-104.945448,city_park
1172,39.86434,-104.666262,airport
1173,39.860466,-104.673694,airport
1174,39.849852,-104.680658,airport
1175,39.751996,-104.937749,city_park
1176,39.770317,-104.881965,central_park
1177,39.726905,-104.985959,downtown
1178,39.841676,-104.67075,airport
1179,39.717728,-104.9567,wash_park
1180,39.72898,-104.971334,downtown
1181,39.769332,-104.870924,central_park
1182,39.710743,-104.967961,wash_park
1183,39.735894,-105.009075,downtown
1184,39.734256,-104.995262,downtown
1185,39.763858,-104.876734,central_park
1186,39.704011,-104.975606,wash_park
1187,39.765072,-104.965176,city_park
1188,39.857618,-104.686705,airport
1189,39.861275,-104.675454,airport
1190,39.744902,-104.955718,city_park
1191,39.778582,-104.896692,central_park
1192,39.753495,-104.958563,city_park
1193,39.855459,-104.679943,airport
1194,39.731293,-104.969671,city_park
1195,39.727124,-104.932819,city_park
1196,39.773121,-104.894566,central_park
1197,39.783294,-104.887429,central_park
1198,39.725956,-104.980595,downtown
1199,39.700296,-104.952215,wash_park
1200,39.766944,-104.912295,central_park
1201,39.860349,-104.657705,airport
1202,39.73078,-104.975492,downtown
1203,39.757693,-104.909485,central_park
1204,39.744976,-104.964945,city_park
1205,39.732345,-104.979306,downtown
1206,39.85093,-104.684523,airport
1207,39.709458,-104.978269,wash_park
1208,39.709357,-104.983627,wash_park
1209,39.748306,-104.976153,downtown
1210,39.739207,-104.997409,downtown
1211,39.739133,-104.967351,downtown
1212,39.851416,-104.654417,airport
1213,39.741021,-104.995435,downtown
1214,39.77118,-104.908956,central_park
1215,39.698173,-104.973319,wash_park
1216,39.707487,-104.979422,wash_park
1217,39.864965,-104.678996,airport
1218,39.78106,-104.886572,central_park
1219,39.863684,-104.672957,airport
1220,39.860001,-104.697489,airport
1221,39.718264,-104.979894,wash_park
1222,39.856504,-104.688786,airport
1223,39.860322,-104.704262,airport
1224,39.745872,-104.973976,downtown
1225,39.744733,-104.977508,downtown
1226,39.736512,-104.948354,city_park
1227,39.732571,-104.994937,downtown
